Time	Type	R/W	AP/DP	Register	Request byte	ACK	WData	WData details
3.51381524	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.51386528	Operation	write	AccessPort	TAR	0x8B	OK	0x1FFF8000	
3.51391500	Operation	write	AccessPort	CSW	0xA3	OK	0x23000011	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=0, AddrInc=Increment single, Size=Halfword (16 bits)
3.51396486	Operation	read	AccessPort	DRW	0x9F	WAIT		
3.51398384	Operation	read	AccessPort	DRW	0x9F	OK	0x598E0EB6	
3.51403366	Operation	read	AccessPort	DRW	0x9F	OK	0xE7FD2000	
3.51408352	Operation	read	AccessPort	DRW	0x9F	OK	0x1C402000	
3.51413336	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x1C40E7FD	
3.51448412	Operation	write	DebugPort	ABORT	0x81	OK	0x0000001E	ORUNERRCLR=1, WDERRCLR=1, STKERRCLR=1, STKCMPCLR=1, DAPABORT=0
3.51454874	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.51459878	Operation	write	AccessPort	TAR	0x8B	OK	0xE000EDF0	
3.51464850	Operation	write	AccessPort	CSW	0xA3	OK	0x23000002	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=0, AddrInc=Auto-increment off, Size=Word (32 bits)
3.51469828	Operation	write	DebugPort	SELECT	0xB1	WAIT		
3.51471258	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
3.51476250	Operation	write	AccessPort	BD2	0x93	OK	0x1FFF8000	
3.51481222	Operation	write	AccessPort	BD1	0x8B	OK	0x0001000F	
3.51486192	Operation	read	AccessPort	BD0	0x87	WAIT		
3.51487632	Operation	read	AccessPort	BD0	0x87	OK	0x1C40E7FD	
3.51492596	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.51498014	Operation	write	AccessPort	BD2	0x93	OK	0x01000000	
3.51502986	Operation	write	AccessPort	BD1	0x8B	OK	0x00010010	
3.51507954	Operation	read	AccessPort	BD0	0x87	WAIT		
3.51509388	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.51514348	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.51544230	Operation	write	DebugPort	ABORT	0x81	OK	0x0000001E	ORUNERRCLR=1, WDERRCLR=1, STKERRCLR=1, STKCMPCLR=1, DAPABORT=0
3.51551852	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.51556854	Operation	write	AccessPort	TAR	0x8B	OK	0xE000EDF0	
3.51561828	Operation	write	AccessPort	CSW	0xA3	OK	0x23000002	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=0, AddrInc=Auto-increment off, Size=Word (32 bits)
3.51566804	Operation	write	DebugPort	SELECT	0xB1	WAIT		
3.51568234	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
3.51573228	Operation	write	AccessPort	BD2	0x93	OK	0x1FFF8000	
3.51578198	Operation	write	AccessPort	BD1	0x8B	OK	0x0001000F	
3.51583170	Operation	read	AccessPort	BD0	0x87	WAIT		
3.51584608	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.51589572	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.51598084	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.51603086	Operation	write	AccessPort	TAR	0x8B	OK	0xE000ED30	
3.51608074	Operation	write	AccessPort	DRW	0xBB	OK	0x0000001F	
3.51613086	Operation	write	DebugPort	SELECT	0xB1	WAIT		
3.51614518	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.51619488	Operation	write	AccessPort	TAR	0x8B	OK	0xE000EDF0	
3.51624464	Operation	write	DebugPort	SELECT	0xB1	WAIT		
3.51625894	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
3.51630876	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.51635842	Operation	read	AccessPort	BD3	0x9F	OK	0x00030003	
3.51640800	Operation	read	AccessPort	BD3	0x9F	OK	0x01000000	
3.51645794	Operation	write	AccessPort	BD0	0xA3	OK	0xA05F000B	
3.51650770	Operation	write	AccessPort	BD0	0xA3	OK	0xA05F0009	
3.51657564	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x01000000	
3.51697810	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.51702812	Operation	write	AccessPort	TAR	0x8B	OK	0xE000EDF0	
3.51707810	Operation	write	AccessPort	DRW	0xBB	OK	0xA05F000B	
3.51712788	Operation	read	AccessPort	DRW	0x9F	WAIT		
3.51714222	Operation	read	AccessPort	DRW	0x9F	OK	0x01000000	
3.51719188	Operation	read	AccessPort	DRW	0x9F	OK	0x0103000B	
3.51724162	Operation	write	AccessPort	DRW	0xBB	OK	0xA05F0003	
3.51729128	Operation	read	AccessPort	DRW	0x9F	WAIT		
3.51730556	Operation	read	AccessPort	DRW	0x9F	OK	0x0003000B	
3.51753406	Operation	write	DebugPort	ABORT	0x81	OK	0x0000001E	ORUNERRCLR=1, WDERRCLR=1, STKERRCLR=1, STKCMPCLR=1, DAPABORT=0
3.51758628	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.51763610	Operation	write	AccessPort	TAR	0x8B	OK	0xE000EDF0	
3.51768582	Operation	write	AccessPort	CSW	0xA3	OK	0x23000002	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=0, AddrInc=Auto-increment off, Size=Word (32 bits)
3.51773558	Operation	write	DebugPort	SELECT	0xB1	WAIT		
3.51774988	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
3.51779984	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.51784948	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.51810022	Operation	write	DebugPort	ABORT	0x81	OK	0x0000001E	ORUNERRCLR=1, WDERRCLR=1, STKERRCLR=1, STKCMPCLR=1, DAPABORT=0
3.51815804	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.51820808	Operation	write	AccessPort	TAR	0x8B	OK	0xE000EDF0	
3.51825780	Operation	write	AccessPort	CSW	0xA3	OK	0x23000002	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=0, AddrInc=Auto-increment off, Size=Word (32 bits)
3.51830758	Operation	write	DebugPort	SELECT	0xB1	WAIT		
3.51832188	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
3.51837180	Operation	write	AccessPort	BD1	0x8B	OK	0x00000000	
3.51842150	Operation	read	AccessPort	BD0	0x87	WAIT		
3.51843586	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.51848552	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.51853520	Operation	read	AccessPort	BD2	0xB7	OK	0x00030003	
3.51858480	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000FA6	
3.51863448	Operation	write	AccessPort	BD1	0x8B	OK	0x00000001	
3.51868414	Operation	read	AccessPort	BD0	0x87	WAIT		
3.51869842	Operation	read	AccessPort	BD0	0x87	OK	0x00000FA6	
3.51874804	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.51879768	Operation	read	AccessPort	BD2	0xB7	OK	0x00030003	
3.51884726	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
3.51889694	Operation	write	AccessPort	BD1	0x8B	OK	0x00000002	
3.51894662	Operation	read	AccessPort	BD0	0x87	WAIT		
3.51896088	Operation	read	AccessPort	BD0	0x87	OK	0x00000000	
3.51901482	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.51906450	Operation	read	AccessPort	BD2	0xB7	OK	0x00030003	
3.51911410	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x1002001F	
3.51916388	Operation	write	AccessPort	BD1	0x8B	OK	0x00000003	
3.51921350	Operation	read	AccessPort	BD0	0x87	WAIT		
3.51922780	Operation	read	AccessPort	BD0	0x87	OK	0x1002001F	
3.51927742	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.51932708	Operation	read	AccessPort	BD2	0xB7	OK	0x00030003	
3.51937664	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
3.51942632	Operation	write	AccessPort	BD1	0x8B	OK	0x00000004	
3.51947598	Operation	read	AccessPort	BD0	0x87	WAIT		
3.51949026	Operation	read	AccessPort	BD0	0x87	OK	0x00000000	
3.51953990	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.51958954	Operation	read	AccessPort	BD2	0xB7	OK	0x00030003	
3.51963910	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x1FFF86DC	
3.51968878	Operation	write	AccessPort	BD1	0x8B	OK	0x00000005	
3.51973844	Operation	read	AccessPort	BD0	0x87	WAIT		
3.51975272	Operation	read	AccessPort	BD0	0x87	OK	0x1FFF86DC	
3.51980234	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.51985198	Operation	read	AccessPort	BD2	0xB7	OK	0x00030003	
3.51990156	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x1FFF86FC	
3.51995124	Operation	write	AccessPort	BD1	0x8B	OK	0x00000006	
3.52000478	Operation	read	AccessPort	BD0	0x87	WAIT		
3.52001912	Operation	read	AccessPort	BD0	0x87	OK	0x1FFF86FC	
3.52006876	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.52011840	Operation	read	AccessPort	BD2	0xB7	OK	0x00030003	
3.52016804	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x1FFF86FC	
3.52021778	Operation	write	AccessPort	BD1	0x8B	OK	0x00000007	
3.52026744	Operation	read	AccessPort	BD0	0x87	WAIT		
3.52028172	Operation	read	AccessPort	BD0	0x87	OK	0x1FFF86FC	
3.52033134	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.52038098	Operation	read	AccessPort	BD2	0xB7	OK	0x00030003	
3.52043056	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
3.52048024	Operation	write	AccessPort	BD1	0x8B	OK	0x00000008	
3.52052990	Operation	read	AccessPort	BD0	0x87	WAIT		
3.52054418	Operation	read	AccessPort	BD0	0x87	OK	0x00000000	
3.52059380	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.52064344	Operation	read	AccessPort	BD2	0xB7	OK	0x00030003	
3.52069302	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
3.52074270	Operation	write	AccessPort	BD1	0x8B	OK	0x00000009	
3.52079238	Operation	read	AccessPort	BD0	0x87	WAIT		
3.52080664	Operation	read	AccessPort	BD0	0x87	OK	0x00000000	
3.52085626	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.52090590	Operation	read	AccessPort	BD2	0xB7	OK	0x00030003	
3.52095548	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
3.52100946	Operation	write	AccessPort	BD1	0x8B	OK	0x0000000A	
3.52105916	Operation	read	AccessPort	BD0	0x87	WAIT		
3.52107348	Operation	read	AccessPort	BD0	0x87	OK	0x00000000	
3.52112312	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.52117276	Operation	read	AccessPort	BD2	0xB7	OK	0x00030003	
3.52122234	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
3.52127202	Operation	write	AccessPort	BD1	0x8B	OK	0x0000000B	
3.52132168	Operation	read	AccessPort	BD0	0x87	WAIT		
3.52133596	Operation	read	AccessPort	BD0	0x87	OK	0x00000000	
3.52138558	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.52143522	Operation	read	AccessPort	BD2	0xB7	OK	0x00030003	
3.52148480	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
3.52153448	Operation	write	AccessPort	BD1	0x8B	OK	0x0000000C	
3.52158416	Operation	read	AccessPort	BD0	0x87	WAIT		
3.52159842	Operation	read	AccessPort	BD0	0x87	OK	0x00000000	
3.52164804	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.52169768	Operation	read	AccessPort	BD2	0xB7	OK	0x00030003	
3.52174726	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
3.52179694	Operation	write	AccessPort	BD1	0x8B	OK	0x0000000E	
3.52184662	Operation	read	AccessPort	BD0	0x87	WAIT		
3.52186088	Operation	read	AccessPort	BD0	0x87	OK	0x00000000	
3.52191050	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.52196014	Operation	read	AccessPort	BD2	0xB7	OK	0x00030003	
3.52201432	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x1FFF8385	
3.52206410	Operation	write	AccessPort	BD1	0x8B	OK	0x0000000F	
3.52211372	Operation	read	AccessPort	BD0	0x87	WAIT		
3.52212802	Operation	read	AccessPort	BD0	0x87	OK	0x1FFF8385	
3.52217764	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.52222730	Operation	read	AccessPort	BD2	0xB7	OK	0x00030003	
3.52227688	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x1FFF8004	
3.52232654	Operation	write	AccessPort	BD1	0x8B	OK	0x00000010	
3.52237618	Operation	read	AccessPort	BD0	0x87	WAIT		
3.52239048	Operation	read	AccessPort	BD0	0x87	OK	0x1FFF8004	
3.52244012	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.52248976	Operation	read	AccessPort	BD2	0xB7	OK	0x00030003	
3.52253932	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x01000000	
3.52258900	Operation	write	AccessPort	BD1	0x8B	OK	0x00000011	
3.52263866	Operation	read	AccessPort	BD0	0x87	WAIT		
3.52265294	Operation	read	AccessPort	BD0	0x87	OK	0x01000000	
3.52270256	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.52275220	Operation	read	AccessPort	BD2	0xB7	OK	0x00030003	
3.52280178	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x1FFF86C8	
3.52285146	Operation	write	AccessPort	BD1	0x8B	OK	0x00000012	
3.52290114	Operation	read	AccessPort	BD0	0x87	WAIT		
3.52291540	Operation	read	AccessPort	BD0	0x87	OK	0x1FFF86C8	
3.52296502	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.52301882	Operation	read	AccessPort	BD2	0xB7	OK	0x00030003	
3.52306846	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
3.52311820	Operation	write	AccessPort	BD1	0x8B	OK	0x00000014	
3.52316790	Operation	read	AccessPort	BD0	0x87	WAIT		
3.52318222	Operation	read	AccessPort	BD0	0x87	OK	0x00000000	
3.52323184	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.52328148	Operation	read	AccessPort	BD2	0xB7	OK	0x00030003	
3.52333106	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
3.52365780	Operation	write	DebugPort	ABORT	0x81	OK	0x0000001E	ORUNERRCLR=1, WDERRCLR=1, STKERRCLR=1, STKCMPCLR=1, DAPABORT=0
3.52371830	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.52376834	Operation	write	AccessPort	TAR	0x8B	OK	0xE0002008	
3.52381808	Operation	write	AccessPort	CSW	0xA3	OK	0x23000012	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=0, AddrInc=Increment single, Size=Word (32 bits)
3.52386788	Operation	write	AccessPort	DRW	0xBB	OK	0x00000000	
3.52392690	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
3.52417928	Operation	write	DebugPort	ABORT	0x81	OK	0x0000001E	ORUNERRCLR=1, WDERRCLR=1, STKERRCLR=1, STKCMPCLR=1, DAPABORT=0
3.52423978	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.52428980	Operation	write	AccessPort	TAR	0x8B	OK	0xE000200C	
3.52433954	Operation	write	AccessPort	CSW	0xA3	OK	0x23000012	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=0, AddrInc=Increment single, Size=Word (32 bits)
3.52438932	Operation	write	AccessPort	DRW	0xBB	OK	0x00000000	
3.52444838	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
3.52469374	Operation	write	DebugPort	ABORT	0x81	OK	0x0000001E	ORUNERRCLR=1, WDERRCLR=1, STKERRCLR=1, STKCMPCLR=1, DAPABORT=0
3.52475424	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.52480428	Operation	write	AccessPort	TAR	0x8B	OK	0xE0002010	
3.52485404	Operation	write	AccessPort	CSW	0xA3	OK	0x23000012	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=0, AddrInc=Increment single, Size=Word (32 bits)
3.52490382	Operation	write	AccessPort	DRW	0xBB	OK	0x00000000	
3.52496284	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
3.52521174	Operation	write	DebugPort	ABORT	0x81	OK	0x0000001E	ORUNERRCLR=1, WDERRCLR=1, STKERRCLR=1, STKCMPCLR=1, DAPABORT=0
3.52527222	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.52532224	Operation	write	AccessPort	TAR	0x8B	OK	0xE0002014	
3.52537198	Operation	write	AccessPort	CSW	0xA3	OK	0x23000012	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=0, AddrInc=Increment single, Size=Word (32 bits)
3.52542176	Operation	write	AccessPort	DRW	0xBB	OK	0x00000000	
3.52548082	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
3.52574228	Operation	write	DebugPort	ABORT	0x81	OK	0x0000001E	ORUNERRCLR=1, WDERRCLR=1, STKERRCLR=1, STKCMPCLR=1, DAPABORT=0
3.52580278	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.52585280	Operation	write	AccessPort	TAR	0x8B	OK	0xE0002018	
3.52590254	Operation	write	AccessPort	CSW	0xA3	OK	0x23000012	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=0, AddrInc=Increment single, Size=Word (32 bits)
3.52595232	Operation	write	AccessPort	DRW	0xBB	OK	0x00000000	
3.52601860	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
3.52622490	Operation	write	DebugPort	ABORT	0x81	OK	0x0000001E	ORUNERRCLR=1, WDERRCLR=1, STKERRCLR=1, STKCMPCLR=1, DAPABORT=0
3.52628540	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.52633544	Operation	write	AccessPort	TAR	0x8B	OK	0xE000201C	
3.52638518	Operation	write	AccessPort	CSW	0xA3	OK	0x23000012	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=0, AddrInc=Increment single, Size=Word (32 bits)
3.52643498	Operation	write	AccessPort	DRW	0xBB	OK	0x00000000	
3.52649400	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
3.52671612	Operation	write	DebugPort	ABORT	0x81	OK	0x0000001E	ORUNERRCLR=1, WDERRCLR=1, STKERRCLR=1, STKCMPCLR=1, DAPABORT=0
3.52677600	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.52682604	Operation	write	AccessPort	TAR	0x8B	OK	0xE000EDF0	
3.52687574	Operation	write	AccessPort	CSW	0xA3	OK	0x23000002	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=0, AddrInc=Auto-increment off, Size=Word (32 bits)
3.52692550	Operation	write	DebugPort	SELECT	0xB1	WAIT		
3.52693984	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
3.52699404	Operation	write	AccessPort	BD2	0x93	OK	0x1FFF8000	
3.52704374	Operation	write	AccessPort	BD1	0x8B	OK	0x0001000F	
3.52709348	Operation	read	AccessPort	BD0	0x87	WAIT		
3.52710782	Operation	read	AccessPort	BD0	0x87	OK	0x00000000	
3.52715748	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.52742556	Operation	write	DebugPort	ABORT	0x81	OK	0x0000001E	ORUNERRCLR=1, WDERRCLR=1, STKERRCLR=1, STKCMPCLR=1, DAPABORT=0
3.52750178	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.52755182	Operation	write	AccessPort	TAR	0x8B	OK	0xE000EDF0	
3.52760154	Operation	write	AccessPort	CSW	0xA3	OK	0x23000002	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=0, AddrInc=Auto-increment off, Size=Word (32 bits)
3.52765132	Operation	write	DebugPort	SELECT	0xB1	WAIT		
3.52766562	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
3.52771554	Operation	write	AccessPort	BD2	0x93	OK	0x1FFF8000	
3.52776526	Operation	write	AccessPort	BD1	0x8B	OK	0x0001000F	
3.52781496	Operation	read	AccessPort	BD0	0x87	WAIT		
3.52782934	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.52787900	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.52797802	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.52802806	Operation	write	AccessPort	TAR	0x8B	OK	0xE000ED30	
3.52807792	Operation	write	AccessPort	DRW	0xBB	OK	0x0000001F	
3.52812804	Operation	write	DebugPort	SELECT	0xB1	WAIT		
3.52814236	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.52819208	Operation	write	AccessPort	TAR	0x8B	OK	0xE000EDF0	
3.52824182	Operation	write	DebugPort	SELECT	0xB1	WAIT		
3.52825612	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
3.52830594	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.52835560	Operation	read	AccessPort	BD3	0x9F	OK	0x00030003	
3.52840520	Operation	read	AccessPort	BD3	0x9F	OK	0x01000000	
3.52845512	Operation	write	AccessPort	BD0	0xA3	OK	0xA05F000B	
3.52850488	Operation	write	AccessPort	BD0	0xA3	OK	0xA05F0009	
3.52857284	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x01000000	
3.54897704	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.54902706	Operation	write	AccessPort	TAR	0x8B	OK	0xE000EDF0	
3.54907702	Operation	write	AccessPort	DRW	0xBB	OK	0xA05F000B	
3.54912680	Operation	read	AccessPort	DRW	0x9F	WAIT		
3.54914118	Operation	read	AccessPort	DRW	0x9F	OK	0x01000000	
3.54919084	Operation	read	AccessPort	DRW	0x9F	OK	0x0103000B	
3.54924058	Operation	write	AccessPort	DRW	0xBB	OK	0xA05F0003	
3.54929022	Operation	read	AccessPort	DRW	0x9F	WAIT		
3.54930452	Operation	read	AccessPort	DRW	0x9F	OK	0x0003000B	
3.54970274	Operation	write	DebugPort	ABORT	0x81	OK	0x0000001E	ORUNERRCLR=1, WDERRCLR=1, STKERRCLR=1, STKCMPCLR=1, DAPABORT=0
3.54975498	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.54980480	Operation	write	AccessPort	TAR	0x8B	OK	0xE000EDF0	
3.54985450	Operation	write	AccessPort	CSW	0xA3	OK	0x23000002	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=0, AddrInc=Auto-increment off, Size=Word (32 bits)
3.54990426	Operation	write	DebugPort	SELECT	0xB1	WAIT		
3.54991860	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
3.54996850	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.55002248	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.55034484	Operation	write	DebugPort	ABORT	0x81	OK	0x0000001E	ORUNERRCLR=1, WDERRCLR=1, STKERRCLR=1, STKCMPCLR=1, DAPABORT=0
3.55040266	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000000	APSEL=0x00, APBANKSEL=0x0, PRESCALER=0x0
3.55045270	Operation	write	AccessPort	TAR	0x8B	OK	0xE000EDF0	
3.55050242	Operation	write	AccessPort	CSW	0xA3	OK	0x23000002	DbgSwEnable=0, Prot=0x23, SPIDEN=0, Mode=0x0, TrInProg=0, DeviceEn=0, AddrInc=Auto-increment off, Size=Word (32 bits)
3.55055218	Operation	write	DebugPort	SELECT	0xB1	WAIT		
3.55056648	Operation	write	DebugPort	SELECT	0xB1	OK	0x00000010	APSEL=0x00, APBANKSEL=0x1, PRESCALER=0x0
3.55061640	Operation	write	AccessPort	BD1	0x8B	OK	0x00000000	
3.55066612	Operation	read	AccessPort	BD0	0x87	WAIT		
3.55068048	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.55073014	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.55077982	Operation	read	AccessPort	BD2	0xB7	OK	0x00030003	
3.55082942	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x0002344C	
3.55087910	Operation	write	AccessPort	BD1	0x8B	OK	0x00000001	
3.55092876	Operation	read	AccessPort	BD0	0x87	WAIT		
3.55094304	Operation	read	AccessPort	BD0	0x87	OK	0x0002344C	
3.55099698	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.55104664	Operation	read	AccessPort	BD2	0xB7	OK	0x00030003	
3.55109628	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x00000000	
3.55114602	Operation	write	AccessPort	BD1	0x8B	OK	0x00000002	
3.55119566	Operation	read	AccessPort	BD0	0x87	WAIT		
3.55120996	Operation	read	AccessPort	BD0	0x87	OK	0x00000000	
3.55125958	Operation	read	AccessPort	BD0	0x87	OK	0x00030003	
3.55130922	Operation	read	AccessPort	BD2	0xB7	OK	0x00030003	
3.55135880	Operation	read	DebugPort	RDBUFF	0xBD	OK	0x1002001F	
